"id","subjid","testing","mode","condition","spatial","temporal_first","mask","start","end","time","section","temporal","topic","number","stimID","questype","key","text_key","response","text_response","accuracy","rt","falsetries","num_resp","resp_trajectory","resp_first","resp_first_time","resp_first_acc","resp_last","resp_last_time","resp_last_acc","trajectory","traj_first_length","traj_last_length"
"509","NONTURK821911238","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 15:58","2014/3/26 3 16:14","15.67","Background","","","1","","","","","","found helpful","","22927","1","","","","","","","","","","",""
"510","NONTURK821911238","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 15:58","2014/3/26 3 16:14","15.67","Background","","","2","","","","","4","","","5768","0","","","","","","","","","","",""
"511","NONTURK821911238","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 15:58","2014/3/26 3 16:14","15.67","Background","","","3","","","","","2","","","5927","0","","","","","","","","","","",""
"512","NONTURK821911238","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 15:58","2014/3/26 3 16:14","15.67","Background","","","4","","","","","2","","","3257","0","","","","","","","","","","",""
"513","NONTURK821911238","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 15:58","2014/3/26 3 16:14","15.67","Background","","","5","","","","","1","","","2167","0","","","","","","","","","","",""
"514","NONTURK821911238","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 15:58","2014/3/26 3 16:14","15.67","Background","","","6","","","","","1","","","2583","0","","","","","","","","","","",""
"515","NONTURK821911238","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 15:58","2014/3/26 3 16:14","15.67","Background","","","7","","","","","1","","","11514","0","","","","","","","","","","",""
"516","NONTURK821911238","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 15:58","2014/3/26 3 16:14","15.67","Background","","","8","","","","","","700","","21486","0","","","","","","","","","","",""
"517","NONTURK821911238","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 15:58","2014/3/26 3 16:14","15.67","Background","","","9","","","","","","radio 0","","3105","0","","","","","","","","","","",""
"518","NONTURK257481148","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"519","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Introduction","","","0","","","","","","","","22545","","","","","","","","","","","",""
"520","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Tutorial","","Binomial","0","","","","","","","","20851","","","","","","","","","","","",""
"521","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Tutorial","","Binomial","1","","","","","","","","38620","","","","","","","","","","","",""
"522","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Tutorial","","Binomial","2","","","","","","","","19239","","","","","","","","","","","",""
"523","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Tutorial","","Binomial","3","","","","","","","","63913","","","","","","","","","","","",""
"524","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Tutorial","","Binomial","4","","","","","","","","29769","","","","","","","","","","","",""
"525","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Tutorial","","Binomial","5","","","","","","","","24908","","","","","","","","","","","",""
"526","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Practice","Superimposed","Binomial","0","0","","","","","","","16296","0","0","","","","","","","","","",""
"527","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Practice","Superimposed","Binomial","1","1","","","100,0.25","","","1","41823","0","1","100,0.25","100,0.25","40249","1","100,0.25","40249","1","100,0.25,40,0.25,40,0.75,100,0.75,40,0.75,100,0.75,100,0.25,100,0.5,100,0.25","9","9"
"528","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Practice","Superimposed","Binomial","2","2","","","20,0.75","","","1","16014","0","1","20,0.75","20,0.75","15152","1","20,0.75","15152","1","20,0.5,20,0.5,20,0.75","3","3"
"529","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Practice","Superimposed","Binomial","3","3","","","","","","","53193","0","0","","","","","","","","20,0.5,40,0.5,40,0.5,40,0.5,20,0.5,20,0.25","",""
"530","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Practice","Superimposed","Binomial","4","4","","","40,0.5","","","1","11216","0","1","40,0.5","40,0.5","10212","1","40,0.5","10212","1","40,0.25,40,0.5","2","2"
"531","NONTURK257481148","false","forced","3","Superimposed","Superimposed first","0","2014/3/26 3 16:47","2014/3/26 3 17:24","36.41","Practice","Superimposed","Binomial","5","5","","","","","","","6531","0","0","","","","","","","","","",""
